user_id,trade_date,total_valuation,daily_change_value,daily_change_percent,cumulative_return
U000000013,2025-04-08,587646.89,-5093.07,-0.860000,-2.070000
U000000013,2025-04-07,592739.96,-36234.97,-5.760000,-1.220000
U000000013,2025-04-04,628974.93,28595.85,4.760000,4.820000
U000000013,2025-04-03,600379.08,-6707.25,-1.100000,0.050000
U000000013,2025-04-02,607086.33,14000.76,2.360000,1.170000
U000000013,2025-04-01,593085.57,-12195.55,-2.010000,-1.160000
U000000013,2025-03-31,605281.12,5228.30,0.870000,0.870000
U000000013,2025-03-28,600052.82,NULL,NULL,0.000000
U000000014,2025-06-26,176502.63,913.57,0.520000,-0.390000
U000000014,2025-06-25,175589.06,-158.53,-0.090000,-0.900000
U000000014,2025-06-24,175747.59,-298.41,-0.170000,-0.810000
U000000014,2025-06-23,176046.00,-493.46,-0.280000,-0.640000
U000000014,2025-06-20,176539.46,54.87,0.030000,-0.370000
U000000014,2025-06-19,176484.59,674.74,0.380000,-0.400000
U000000014,2025-06-18,175809.85,-3012.12,-1.680000,-0.780000
U000000014,2025-06-17,178821.97,1848.84,1.040000,0.920000
U000000014,2025-06-16,176973.13,1381.79,0.790000,-0.120000
U000000014,2025-06-13,175591.34,-2914.75,-1.630000,-0.900000
U000000014,2025-06-12,178506.09,3646.98,2.090000,0.740000
U000000014,2025-06-11,174859.11,-277.19,-0.160000,-1.310000
U000000014,2025-06-10,175136.30,-2664.54,-1.500000,-1.160000
U000000014,2025-06-09,177800.84,2997.19,1.710000,0.350000
U000000014,2025-06-06,174803.65,-3299.44,-1.850000,-1.350000
U000000014,2025-06-05,178103.09,3761.49,2.160000,0.520000
U000000014,2025-06-04,174341.60,-1842.35,-1.050000,-1.610000
U000000014,2025-06-03,176183.95,-1077.59,-0.610000,-0.570000
U000000014,2025-06-02,177261.54,-732.08,-0.410000,0.040000
U000000014,2025-05-30,177993.62,-877.77,-0.490000,0.450000
U000000014,2025-05-29,178871.39,1136.56,0.640000,0.950000
U000000014,2025-05-28,177734.83,-982.14,-0.550000,0.310000
U000000014,2025-05-27,178716.97,3228.37,1.840000,0.860000
U000000014,2025-05-26,175488.60,-2872.56,-1.610000,-0.960000
U000000014,2025-05-23,178361.16,-772.85,-0.430000,0.660000
U000000014,2025-05-22,179134.01,5955.33,3.440000,1.100000
U000000014,2025-05-21,173178.68,-4177.76,-2.360000,-2.260000
U000000014,2025-05-20,177356.44,-2219.59,-1.240000,0.100000
U000000014,2025-05-19,179576.03,1312.33,0.740000,1.350000
U000000014,2025-05-16,178263.70,1168.12,0.660000,0.610000
U000000014,2025-05-15,177095.58,-1938.75,-1.080000,-0.050000
U000000014,2025-05-14,179034.33,3504.89,2.000000,1.040000
U000000014,2025-05-13,175529.44,2390.21,1.380000,-0.940000
U000000014,2025-05-12,173139.23,-4334.38,-2.440000,-2.280000
U000000014,2025-05-09,177473.61,536.66,0.300000,0.160000
U000000014,2025-05-08,176936.95,-794.30,-0.450000,-0.140000
U000000014,2025-05-07,177731.25,1775.75,1.010000,0.310000
U000000014,2025-05-06,175955.50,-591.25,-0.330000,-0.700000
U000000014,2025-05-05,176546.75,962.81,0.550000,-0.360000
U000000014,2025-05-02,175583.94,-2971.24,-1.660000,-0.910000
U000000014,2025-05-01,178555.18,1559.81,0.880000,0.770000
U000000014,2025-04-30,176995.37,319.47,0.180000,-0.110000
U000000014,2025-04-29,176675.90,1234.30,0.700000,-0.290000
U000000014,2025-04-28,175441.60,-1661.70,-0.940000,-0.990000
U000000014,2025-04-25,177103.30,-1111.08,-0.620000,-0.050000
U000000014,2025-04-24,178214.38,4368.35,2.510000,0.580000
U000000014,2025-04-23,173846.03,-2180.81,-1.240000,-1.890000
U000000014,2025-04-22,176026.84,762.64,0.440000,-0.660000
U000000014,2025-04-21,175264.20,1272.80,0.730000,-1.090000
U000000014,2025-04-18,173991.40,1156.96,0.670000,-1.800000
U000000014,2025-04-17,172834.44,-3424.20,-1.940000,-2.460000
U000000014,2025-04-16,176258.64,-2433.67,-1.360000,-0.520000
U000000014,2025-04-15,178692.31,766.99,0.430000,0.850000
U000000014,2025-04-14,177925.32,1238.43,0.700000,0.420000
U000000014,2025-04-11,176686.89,-2252.74,-1.260000,-0.280000
U000000014,2025-04-10,178939.63,3663.79,2.090000,0.990000
U000000014,2025-04-09,175275.84,461.38,0.260000,-1.080000
U000000014,2025-04-08,174814.46,-1346.95,-0.760000,-1.340000
U000000014,2025-04-07,176161.41,-1638.84,-0.920000,-0.580000
U000000014,2025-04-04,177800.25,575.57,0.320000,0.350000
U000000014,2025-04-03,177224.68,1093.60,0.620000,0.020000
U000000014,2025-04-02,176131.08,1858.20,1.070000,-0.600000
U000000014,2025-04-01,174272.88,-1979.05,-1.120000,-1.650000
U000000014,2025-03-31,176251.93,-935.84,-0.530000,-0.530000
U000000014,2025-03-28,177187.77,NULL,NULL,0.000000
U000000015,2025-06-26,251843.79,-400.27,-0.160000,-1.340000
U000000015,2025-06-25,252244.06,-1616.13,-0.640000,-1.180000
U000000015,2025-06-24,253860.19,779.66,0.310000,-0.550000
U000000015,2025-06-23,253080.53,-2293.85,-0.900000,-0.850000
U000000015,2025-06-20,255374.38,-623.45,-0.240000,0.040000
U000000015,2025-06-19,255997.83,4685.92,1.860000,0.290000
U000000015,2025-06-18,251311.91,-4624.43,-1.810000,-1.550000
U000000015,2025-06-17,255936.34,2321.93,0.920000,0.260000
U000000015,2025-06-16,253614.41,-440.27,-0.170000,-0.640000
U000000015,2025-06-13,254054.68,-5517.39,-2.130000,-0.470000
U000000015,2025-06-12,259572.07,4793.03,1.880000,1.690000
U000000015,2025-06-11,254779.04,1198.30,0.470000,-0.190000
U000000015,2025-06-10,253580.74,-5068.47,-1.960000,-0.660000
U000000015,2025-06-09,258649.21,4514.17,1.780000,1.330000
U000000015,2025-06-06,254135.04,2211.24,0.880000,-0.440000
U000000015,2025-06-05,251923.80,-4633.69,-1.810000,-1.310000
U000000015,2025-06-04,256557.49,4518.05,1.790000,0.510000
U000000015,2025-06-03,252039.44,-6184.72,-2.400000,-1.260000
U000000015,2025-06-02,258224.16,2057.78,0.800000,1.160000
U000000015,2025-05-30,256166.38,-1845.39,-0.720000,0.350000
U000000015,2025-05-29,258011.77,4685.80,1.850000,1.080000
U000000015,2025-05-28,253325.97,-4839.68,-1.870000,-0.760000
U000000015,2025-05-27,258165.65,5506.45,2.180000,1.140000
U000000015,2025-05-26,252659.20,-1909.65,-0.750000,-1.020000
U000000015,2025-05-23,254568.85,-3503.42,-1.360000,-0.270000
U000000015,2025-05-22,258072.27,6730.64,2.680000,1.100000
U000000015,2025-05-21,251341.63,-6153.68,-2.390000,-1.540000
U000000015,2025-05-20,257495.31,-342.09,-0.130000,0.880000
U000000015,2025-05-19,257837.40,-1037.44,-0.400000,1.010000
U000000015,2025-05-16,258874.84,3317.73,1.300000,1.420000
U000000015,2025-05-15,255557.11,-300.94,-0.120000,0.120000
U000000015,2025-05-14,255858.05,3510.94,1.390000,0.230000
U000000015,2025-05-13,252347.11,1481.22,0.590000,-1.140000
U000000015,2025-05-12,250865.89,-2135.11,-0.840000,-1.720000
U000000015,2025-05-09,253001.00,-1475.33,-0.580000,-0.890000
U000000015,2025-05-08,254476.33,-417.74,-0.160000,-0.310000
U000000015,2025-05-07,254894.07,1147.11,0.450000,-0.140000
U000000015,2025-05-06,253746.96,-2193.53,-0.860000,-0.590000
U000000015,2025-05-05,255940.49,729.08,0.290000,0.270000
U000000015,2025-05-02,255211.41,288.51,0.110000,-0.020000
U000000015,2025-05-01,254922.90,176.32,0.070000,-0.130000
U000000015,2025-04-30,254746.58,1864.98,0.740000,-0.200000
U000000015,2025-04-29,252881.60,-2655.18,-1.040000,-0.930000
U000000015,2025-04-28,255536.78,2168.72,0.860000,0.110000
U000000015,2025-04-25,253368.06,-1211.29,-0.480000,-0.740000
U000000015,2025-04-24,254579.35,3255.50,1.300000,-0.270000
U000000015,2025-04-23,251323.85,-6628.59,-2.570000,-1.540000
U000000015,2025-04-22,257952.44,-679.68,-0.260000,1.050000
U000000015,2025-04-21,258632.12,9825.54,3.950000,1.320000
U000000015,2025-04-18,248806.58,-1478.96,-0.590000,-2.530000
U000000015,2025-04-17,250285.54,-4326.12,-1.700000,-1.950000
U000000015,2025-04-16,254611.66,-1415.13,-0.550000,-0.250000
U000000015,2025-04-15,256026.79,2128.90,0.840000,0.300000
U000000015,2025-04-14,253897.89,639.92,0.250000,-0.530000
U000000015,2025-04-11,253257.97,-3081.39,-1.200000,-0.780000
U000000015,2025-04-10,256339.36,3074.15,1.210000,0.420000
U000000015,2025-04-09,253265.21,1125.23,0.450000,-0.780000
U000000015,2025-04-08,252139.98,-3185.99,-1.250000,-1.220000
U000000015,2025-04-07,255325.97,-3763.60,-1.450000,0.030000
U000000015,2025-04-04,259089.57,4407.49,1.730000,1.500000
U000000015,2025-04-03,254682.08,-999.43,-0.390000,-0.230000
U000000015,2025-04-02,255681.51,1165.66,0.460000,0.160000
U000000015,2025-04-01,254515.85,-692.36,-0.270000,-0.290000
U000000015,2025-03-31,255208.21,-52.59,-0.020000,-0.020000
U000000015,2025-03-28,255260.80,NULL,NULL,0.000000
U000000016,2025-06-26,205534.04,2310.28,1.140000,1.670000
U000000016,2025-06-25,203223.76,-2369.55,-1.150000,0.530000
U000000016,2025-06-24,205593.31,162.60,0.080000,1.700000
U000000016,2025-06-23,205430.71,-1153.96,-0.560000,1.620000
U000000016,2025-06-20,206584.67,1941.59,0.950000,2.190000
U000000016,2025-06-19,204643.08,18.02,0.010000,1.230000
U000000016,2025-06-18,204625.06,-1394.37,-0.680000,1.220000
U000000016,2025-06-17,206019.43,4358.53,2.160000,1.910000
U000000016,2025-06-16,201660.90,-3503.27,-1.710000,-0.240000
U000000016,2025-06-13,205164.17,-454.55,-0.220000,1.490000
U000000016,2025-06-12,205618.72,3943.06,1.960000,1.710000
U000000016,2025-06-11,201675.66,-6424.95,-3.090000,-0.240000
U000000016,2025-06-10,208100.61,1343.54,0.650000,2.940000
U000000016,2025-06-09,206757.07,1941.34,0.950000,2.280000
U000000016,2025-06-06,204815.73,1399.80,0.690000,1.320000
U000000016,2025-06-05,203415.93,-4691.64,-2.250000,0.620000
U000000016,2025-06-04,208107.57,4888.49,2.410000,2.940000
U000000016,2025-06-03,203219.08,-1893.90,-0.920000,0.530000
U000000016,2025-06-02,205112.98,-25.79,-0.010000,1.460000
U000000016,2025-05-30,205138.77,-1842.79,-0.890000,1.480000
U000000016,2025-05-29,206981.56,5810.50,2.890000,2.390000
U000000016,2025-05-28,201171.06,-5924.91,-2.860000,-0.490000
U000000016,2025-05-27,207095.97,215.39,0.100000,2.440000
U000000016,2025-05-26,206880.58,1031.25,0.500000,2.340000
U000000016,2025-05-23,205849.33,-2034.39,-0.980000,1.830000
U000000016,2025-05-22,207883.72,-863.05,-0.410000,2.830000
U000000016,2025-05-21,208746.77,3912.01,1.910000,3.260000
U000000016,2025-05-20,204834.76,-1699.65,-0.820000,1.330000
U000000016,2025-05-19,206534.41,-1114.73,-0.540000,2.170000
U000000016,2025-05-16,207649.14,4586.64,2.260000,2.720000
U000000016,2025-05-15,203062.50,-2242.08,-1.090000,0.450000
U000000016,2025-05-14,205304.58,3209.10,1.590000,1.560000
U000000016,2025-05-13,202095.48,-3392.21,-1.650000,-0.030000
U000000016,2025-05-12,205487.69,1073.49,0.530000,1.650000
U000000016,2025-05-09,204414.20,535.35,0.260000,1.120000
U000000016,2025-05-08,203878.85,-2528.00,-1.220000,0.850000
U000000016,2025-05-07,206406.85,1808.90,0.880000,2.100000
U000000016,2025-05-06,204597.95,-1883.78,-0.910000,1.210000
U000000016,2025-05-05,206481.73,655.27,0.320000,2.140000
U000000016,2025-05-02,205826.46,-2279.61,-1.100000,1.820000
U000000016,2025-05-01,208106.07,4424.88,2.170000,2.940000
U000000016,2025-04-30,203681.19,-3040.03,-1.470000,0.760000
U000000016,2025-04-29,206721.22,1742.12,0.850000,2.260000
U000000016,2025-04-28,204979.10,1344.37,0.660000,1.400000
U000000016,2025-04-25,203634.73,-138.25,-0.070000,0.730000
U000000016,2025-04-24,203772.98,1471.30,0.730000,0.800000
U000000016,2025-04-23,202301.68,-3245.90,-1.580000,0.070000
U000000016,2025-04-22,205547.58,3490.70,1.730000,1.680000
U000000016,2025-04-21,202056.88,-894.41,-0.440000,-0.050000
U000000016,2025-04-18,202951.29,-1049.50,-0.510000,0.390000
U000000016,2025-04-17,204000.79,-3071.02,-1.480000,0.910000
U000000016,2025-04-16,207071.81,2677.37,1.310000,2.430000
U000000016,2025-04-15,204394.44,-589.23,-0.290000,1.110000
U000000016,2025-04-14,204983.67,108.41,0.050000,1.400000
U000000016,2025-04-11,204875.26,-419.35,-0.200000,1.350000
U000000016,2025-04-10,205294.61,138.89,0.070000,1.550000
U000000016,2025-04-09,205155.72,430.43,0.210000,1.480000
U000000016,2025-04-08,204725.29,-5081.14,-2.420000,1.270000
U000000016,2025-04-07,209806.43,4964.45,2.420000,3.790000
U000000016,2025-04-04,204841.98,-1443.11,-0.700000,1.330000
U000000016,2025-04-03,206285.09,445.26,0.220000,2.040000
U000000016,2025-04-02,205839.83,-289.31,-0.140000,1.820000
U000000016,2025-04-01,206129.14,175.02,0.080000,1.970000
U000000016,2025-03-31,205954.12,3799.28,1.880000,1.880000
U000000016,2025-03-28,202154.84,NULL,NULL,0.000000
U000000017,2025-06-26,398729.91,16468.00,4.310000,4.440000
U000000017,2025-06-25,382261.91,-9365.00,-2.390000,0.120000
U000000017,2025-06-24,391626.91,-228.69,-0.060000,2.580000
U000000017,2025-06-23,391855.60,-5275.85,-1.330000,2.640000
U000000017,2025-06-20,397131.45,14040.32,3.670000,4.020000
U000000017,2025-06-19,383091.13,-10056.13,-2.560000,0.340000
U000000017,2025-06-18,393147.26,-7941.24,-1.980000,2.980000
U000000017,2025-06-17,401088.50,11908.12,3.060000,5.060000
U000000017,2025-06-16,389180.38,-2358.68,-0.600000,1.940000
U000000017,2025-06-13,391539.06,7780.07,2.030000,2.550000
U000000017,2025-06-12,383758.99,5901.22,1.560000,0.520000
U000000017,2025-06-11,377857.77,-18699.95,-4.720000,-1.030000
U000000017,2025-06-10,396557.72,8731.01,2.250000,3.870000
U000000017,2025-06-09,387826.71,5577.53,1.460000,1.580000
U000000017,2025-06-06,382249.18,-7012.65,-1.800000,0.120000
U000000017,2025-06-05,389261.83,3675.75,0.950000,1.960000
U000000017,2025-06-04,385586.08,-3240.32,-0.830000,0.990000
U000000017,2025-06-03,388826.40,3419.16,0.890000,1.840000
U000000017,2025-06-02,385407.24,-2212.31,-0.570000,0.950000
U000000017,2025-05-30,387619.55,-2668.51,-0.680000,1.530000
U000000017,2025-05-29,390288.06,8653.81,2.270000,2.230000
U000000017,2025-05-28,381634.25,-19988.13,-4.980000,-0.040000
U000000017,2025-05-27,401622.38,13811.05,3.560000,5.200000
U000000017,2025-05-26,387811.33,-15396.23,-3.820000,1.580000
U000000017,2025-05-23,403207.56,9801.19,2.490000,5.610000
U000000017,2025-05-22,393406.37,-7083.94,-1.770000,3.040000
U000000017,2025-05-21,400490.31,18587.82,4.870000,4.900000
U000000017,2025-05-20,381902.49,-4950.24,-1.280000,0.030000
U000000017,2025-05-19,386852.73,-1975.57,-0.510000,1.330000
U000000017,2025-05-16,388828.30,5282.12,1.380000,1.840000
U000000017,2025-05-15,383546.18,-6056.39,-1.550000,0.460000
U000000017,2025-05-14,389602.57,9442.49,2.480000,2.050000
U000000017,2025-05-13,380160.08,-14108.70,-3.580000,-0.430000
U000000017,2025-05-12,394268.78,1623.16,0.410000,3.270000
U000000017,2025-05-09,392645.62,2817.53,0.720000,2.840000
U000000017,2025-05-08,389828.09,-2600.80,-0.660000,2.110000
U000000017,2025-05-07,392428.89,-3282.22,-0.830000,2.790000
U000000017,2025-05-06,395711.11,8489.60,2.190000,3.650000
U000000017,2025-05-05,387221.51,7173.08,1.890000,1.420000
U000000017,2025-05-02,380048.43,-16429.35,-4.140000,-0.460000
U000000017,2025-05-01,396477.78,10709.96,2.780000,3.850000
U000000017,2025-04-30,385767.82,-4583.87,-1.170000,1.040000
U000000017,2025-04-29,390351.69,-1528.79,-0.390000,2.240000
U000000017,2025-04-28,391880.48,-2061.73,-0.520000,2.640000
U000000017,2025-04-25,393942.21,1042.49,0.270000,3.180000
U000000017,2025-04-24,392899.72,13264.85,3.490000,2.910000
U000000017,2025-04-23,379634.87,-4835.82,-1.260000,-0.560000
U000000017,2025-04-22,384470.69,6639.04,1.760000,0.700000
U000000017,2025-04-21,377831.65,-13357.05,-3.410000,-1.040000
U000000017,2025-04-18,391188.70,-6739.77,-1.690000,2.460000
U000000017,2025-04-17,397928.47,16473.50,4.320000,4.230000
U000000017,2025-04-16,381454.97,-10589.11,-2.700000,-0.090000
U000000017,2025-04-15,392044.08,-6297.62,-1.580000,2.690000
U000000017,2025-04-14,398341.70,17579.40,4.620000,4.340000
U000000017,2025-04-11,380762.30,-11252.41,-2.870000,-0.270000
U000000017,2025-04-10,392014.71,226.21,0.060000,2.680000
U000000017,2025-04-09,391788.50,4267.24,1.100000,2.620000
U000000017,2025-04-08,387521.26,-13257.75,-3.310000,1.500000
U000000017,2025-04-07,400779.01,10255.65,2.630000,4.970000
U000000017,2025-04-04,390523.36,-6148.49,-1.550000,2.290000
U000000017,2025-04-03,396671.85,4566.27,1.160000,3.900000
U000000017,2025-04-02,392105.58,5984.19,1.550000,2.700000
U000000017,2025-04-01,386121.39,-3616.93,-0.930000,1.140000
U000000017,2025-03-31,389738.32,7950.45,2.080000,2.080000
U000000017,2025-03-28,381787.87,NULL,NULL,0.000000
U000000018,2025-06-26,648260.11,14048.79,2.220000,2.070000
U000000018,2025-06-25,634211.32,-11500.49,-1.780000,-0.140000
U000000018,2025-06-24,645711.81,-2353.48,-0.360000,1.670000
U000000018,2025-06-23,648065.29,-5497.95,-0.840000,2.040000
U000000018,2025-06-20,653563.24,9918.06,1.540000,2.910000
U000000018,2025-06-19,643645.18,-671.90,-0.100000,1.340000
U000000018,2025-06-18,644317.08,-14246.73,-2.160000,1.450000
U000000018,2025-06-17,658563.81,14429.43,2.240000,3.690000
U000000018,2025-06-16,644134.38,-6760.12,-1.040000,1.420000
U000000018,2025-06-13,650894.50,1986.90,0.310000,2.490000
U000000018,2025-06-12,648907.60,11681.98,1.830000,2.170000
U000000018,2025-06-11,637225.62,-16244.65,-2.490000,0.330000
U000000018,2025-06-10,653470.27,2516.34,0.390000,2.890000
U000000018,2025-06-09,650953.93,12570.50,1.970000,2.500000
U000000018,2025-06-06,638383.43,-2026.32,-0.320000,0.520000
U000000018,2025-06-05,640409.75,-7179.51,-1.110000,0.840000
U000000018,2025-06-04,647589.26,6660.34,1.040000,1.970000
U000000018,2025-06-03,640928.92,-9444.95,-1.450000,0.920000
U000000018,2025-06-02,650373.87,5832.70,0.900000,2.400000
U000000018,2025-05-30,644541.17,-5153.83,-0.790000,1.490000
U000000018,2025-05-29,649695.00,15781.96,2.490000,2.300000
U000000018,2025-05-28,633913.04,-29459.68,-4.440000,-0.190000
U000000018,2025-05-27,663372.72,23741.12,3.710000,4.450000
U000000018,2025-05-26,639631.60,-17686.78,-2.690000,0.710000
U000000018,2025-05-23,657318.38,1263.80,0.190000,3.500000
U000000018,2025-05-22,656054.58,2258.00,0.350000,3.300000
U000000018,2025-05-21,653796.58,10435.08,1.620000,2.940000
U000000018,2025-05-20,643361.50,-1672.05,-0.260000,1.300000
U000000018,2025-05-19,645033.55,-8479.54,-1.300000,1.560000
U000000018,2025-05-16,653513.09,10614.13,1.650000,2.900000
U000000018,2025-05-15,642898.96,-4081.80,-0.630000,1.230000
U000000018,2025-05-14,646980.76,15339.55,2.430000,1.870000
U000000018,2025-05-13,631641.21,-17199.82,-2.650000,-0.550000
U000000018,2025-05-12,648841.03,4607.01,0.720000,2.160000
U000000018,2025-05-09,644234.02,-698.36,-0.110000,1.440000
U000000018,2025-05-08,644932.38,-4413.93,-0.680000,1.550000
U000000018,2025-05-07,649346.31,-221.82,-0.030000,2.240000
U000000018,2025-05-06,649568.13,2347.71,0.360000,2.280000
U000000018,2025-05-05,647220.42,7914.82,1.240000,1.910000
U000000018,2025-05-02,639305.60,-11025.58,-1.700000,0.660000
U000000018,2025-05-01,650331.18,10823.45,1.690000,2.400000
U000000018,2025-04-30,639507.73,-1473.71,-0.230000,0.690000
U000000018,2025-04-29,640981.44,-7301.98,-1.130000,0.930000
U000000018,2025-04-28,648283.42,1306.06,0.200000,2.080000
U000000018,2025-04-25,646977.36,1183.89,0.180000,1.870000
U000000018,2025-04-24,645793.47,15000.43,2.380000,1.680000
U000000018,2025-04-23,630793.04,-15044.99,-2.330000,-0.680000
U000000018,2025-04-22,645838.03,2734.85,0.430000,1.690000
U000000018,2025-04-21,643103.18,1949.96,0.300000,1.260000
U000000018,2025-04-18,641153.22,-11959.93,-1.830000,0.950000
U000000018,2025-04-17,653113.15,17107.08,2.690000,2.840000
U000000018,2025-04-16,636006.07,-11771.71,-1.820000,0.140000
U000000018,2025-04-15,647777.78,-3196.41,-0.490000,2.000000
U000000018,2025-04-14,650974.19,16668.46,2.630000,2.500000
U000000018,2025-04-11,634305.73,-16030.82,-2.470000,-0.130000
U000000018,2025-04-10,650336.55,5211.81,0.810000,2.400000
U000000018,2025-04-09,645124.74,5403.29,0.840000,1.580000
U000000018,2025-04-08,639721.45,-18965.45,-2.880000,0.730000
U000000018,2025-04-07,658686.90,3897.79,0.600000,3.710000
U000000018,2025-04-04,654789.11,3684.44,0.570000,3.100000
U000000018,2025-04-03,651104.67,-355.09,-0.050000,2.520000
U000000018,2025-04-02,651459.76,5912.70,0.920000,2.580000
U000000018,2025-04-01,645547.06,-2457.39,-0.380000,1.640000
U000000018,2025-03-31,648004.45,12900.03,2.030000,2.030000
U000000018,2025-03-28,635104.42,NULL,NULL,0.000000
U000000019,2025-06-26,433645.31,13977.28,3.330000,3.190000
U000000019,2025-06-25,419668.03,-5088.25,-1.200000,-0.130000
U000000019,2025-06-24,424756.28,-3441.34,-0.800000,1.080000
U000000019,2025-06-23,428197.62,-2219.68,-0.520000,1.900000
U000000019,2025-06-20,430417.30,7011.72,1.660000,2.420000
U000000019,2025-06-19,423405.58,-6923.20,-1.610000,0.760000
U000000019,2025-06-18,430328.78,-3722.25,-0.860000,2.400000
U000000019,2025-06-17,434051.03,7361.49,1.730000,3.290000
U000000019,2025-06-16,426689.54,-4678.23,-1.080000,1.540000
U000000019,2025-06-13,431367.77,6091.04,1.430000,2.650000
U000000019,2025-06-12,425276.73,1560.38,0.370000,1.200000
U000000019,2025-06-11,423716.35,-12389.78,-2.840000,0.830000
U000000019,2025-06-10,436106.13,6758.40,1.570000,3.780000
U000000019,2025-06-09,429347.73,7596.80,1.800000,2.170000
U000000019,2025-06-06,421750.93,-2970.38,-0.700000,0.360000
U000000019,2025-06-05,424721.31,-558.40,-0.130000,1.070000
U000000019,2025-06-04,425279.71,627.74,0.150000,1.200000
U000000019,2025-06-03,424651.97,201.07,0.050000,1.050000
U000000019,2025-06-02,424450.90,-2610.28,-0.610000,1.000000
U000000019,2025-05-30,427061.18,556.70,0.130000,1.630000
U000000019,2025-05-29,426504.48,8006.69,1.910000,1.490000
U000000019,2025-05-28,418497.79,-17562.06,-4.030000,-0.410000
U000000019,2025-05-27,436059.85,11731.97,2.760000,3.770000
U000000019,2025-05-26,424327.88,-12328.60,-2.820000,0.970000
U000000019,2025-05-23,436656.48,-153.16,-0.040000,3.910000
U000000019,2025-05-22,436809.64,5540.68,1.280000,3.940000
U000000019,2025-05-21,431268.96,11231.78,2.670000,2.630000
U000000019,2025-05-20,420037.18,-5782.03,-1.360000,-0.050000
U000000019,2025-05-19,425819.21,-1384.16,-0.320000,1.330000
U000000019,2025-05-16,427203.37,3888.89,0.920000,1.660000
U000000019,2025-05-15,423314.48,-1173.31,-0.280000,0.730000
U000000019,2025-05-14,424487.79,7452.24,1.790000,1.010000
U000000019,2025-05-13,417035.55,-14081.32,-3.270000,-0.760000
U000000019,2025-05-12,431116.87,3090.01,0.720000,2.590000
U000000019,2025-05-09,428026.86,3153.79,0.740000,1.850000
U000000019,2025-05-08,424873.07,-6474.49,-1.500000,1.100000
U000000019,2025-05-07,431347.56,-2984.08,-0.690000,2.650000
U000000019,2025-05-06,434331.64,6165.95,1.440000,3.360000
U000000019,2025-05-05,428165.69,9189.53,2.190000,1.890000
U000000019,2025-05-02,418976.16,-11223.51,-2.610000,-0.300000
U000000019,2025-05-01,430199.67,8107.92,1.920000,2.370000
U000000019,2025-04-30,422091.75,-3228.18,-0.760000,0.440000
U000000019,2025-04-29,425319.93,-1950.92,-0.460000,1.210000
U000000019,2025-04-28,427270.85,-6072.60,-1.400000,1.670000
U000000019,2025-04-25,433343.45,4845.32,1.130000,3.120000
U000000019,2025-04-24,428498.13,12656.04,3.040000,1.970000
U000000019,2025-04-23,415842.09,-8395.51,-1.980000,-1.040000
U000000019,2025-04-22,424237.60,4112.85,0.980000,0.950000
U000000019,2025-04-21,420124.75,-4399.54,-1.040000,-0.030000
U000000019,2025-04-18,424524.29,-8652.84,-2.000000,1.020000
U000000019,2025-04-17,433177.13,17336.80,4.170000,3.080000
U000000019,2025-04-16,415840.33,-15062.09,-3.500000,-1.050000
U000000019,2025-04-15,430902.42,-3421.40,-0.790000,2.540000
U000000019,2025-04-14,434323.82,15611.24,3.730000,3.350000
U000000019,2025-04-11,418712.58,-10315.72,-2.400000,-0.360000
U000000019,2025-04-10,429028.30,-685.14,-0.160000,2.090000
U000000019,2025-04-09,429713.44,6294.13,1.490000,2.260000
U000000019,2025-04-08,423419.31,-12783.45,-2.930000,0.760000
U000000019,2025-04-07,436202.76,6138.86,1.430000,3.800000
U000000019,2025-04-04,430063.90,3.19,0.000000,2.340000
U000000019,2025-04-03,430060.71,-3295.97,-0.760000,2.340000
U000000019,2025-04-02,433356.68,8614.31,2.030000,3.120000
U000000019,2025-04-01,424742.37,-3864.87,-0.900000,1.070000
U000000019,2025-03-31,428607.24,8374.95,1.990000,1.990000
U000000019,2025-03-28,420232.29,NULL,NULL,0.000000
U000000020,2025-06-26,488508.56,7246.72,1.510000,1.230000
U000000020,2025-06-25,481261.84,-2824.16,-0.580000,-0.270000
U000000020,2025-06-24,484086.00,-1287.08,-0.270000,0.320000
U000000020,2025-06-23,485373.08,-1449.82,-0.300000,0.580000
U000000020,2025-06-20,486822.90,3006.51,0.620000,0.880000
U000000020,2025-06-19,483816.39,-860.39,-0.180000,0.260000
U000000020,2025-06-18,484676.78,-1751.48,-0.360000,0.440000
U000000020,2025-06-17,486428.26,7395.42,1.540000,0.800000
U000000020,2025-06-16,479032.84,-6786.27,-1.400000,-0.730000
U000000020,2025-06-13,485819.11,3333.80,0.690000,0.680000
U000000020,2025-06-12,482485.31,4258.36,0.890000,-0.010000
U000000020,2025-06-11,478226.95,-14461.90,-2.940000,-0.900000
U000000020,2025-06-10,492688.85,3272.20,0.670000,2.100000
U000000020,2025-06-09,489416.65,6296.78,1.300000,1.420000
U000000020,2025-06-06,483119.87,4662.26,0.970000,0.120000
U000000020,2025-06-05,478457.61,-8991.87,-1.840000,-0.850000
U000000020,2025-06-04,487449.48,7480.55,1.560000,1.010000
U000000020,2025-06-03,479968.93,217.07,0.050000,-0.540000
U000000020,2025-06-02,479751.86,-8147.16,-1.670000,-0.580000
U000000020,2025-05-30,487899.02,-685.36,-0.140000,1.110000
U000000020,2025-05-29,488584.38,9713.30,2.030000,1.250000
U000000020,2025-05-28,478871.08,-10681.58,-2.180000,-0.760000
U000000020,2025-05-27,489552.66,4794.86,0.990000,1.450000
U000000020,2025-05-26,484757.80,-2680.56,-0.550000,0.460000
